code,raw_gold,runtime_fallback_needed,quality_score,similarity_risk,gsc_impressions,gsc_clicks,recommended_action
P0918,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P0919,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P0920,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P0921,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P0922,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P0923,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P0924,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P0925,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P0926,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P0927,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P0928,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P0929,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P0930,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P0931,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P0932,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P0933,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P0934,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P0935,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P0936,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P0937,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P0938,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P0939,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P0940,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P0941,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P0942,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P0943,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P0944,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P0945,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P0946,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P0947,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P0948,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P0949,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P0950,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P0951,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P0952,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P0953,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P0954,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P0955,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P0956,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P0957,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P0958,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P0959,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P0960,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P0961,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P0962,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P0963,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P0964,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P0965,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P0966,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P0967,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P0968,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P0969,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P0970,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P0971,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P0972,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P0973,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P0974,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P0975,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P0976,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P0977,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P0978,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P0979,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P0980,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P0981,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P0982,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P0983,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P0984,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P0985,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P0986,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P0987,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P0988,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P0989,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P0990,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P0991,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P0992,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P0993,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P0994,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P0995,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P0996,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P0997,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P0998,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P0999,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P2000,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P2001,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P2002,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P2003,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P2004,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P2005,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P2006,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P2007,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P2008,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P2009,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P2010,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P2011,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P2012,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P2013,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P2014,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P2015,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P2016,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P2017,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P2018,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P2019,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P2020,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P2021,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P2022,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P2023,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P2024,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P2025,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P2026,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P2027,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P2028,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P2029,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P2030,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P2031,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P2032,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P2033,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P2034,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P2035,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
